Title,City,Country_code,Marker_icon,Workplace_type,Experience_level,Published_at,Remote_interview,Remote,Open_to_hire_Ukrainians,Company_size_from,Company_size_to,salary_from_permanent,salary_to_permanent,salary_currency_permanent,currency_exchange_rate,skills_name_0,skills_value_0,skills_name_1,skills_value_1,skills_name_2,skills_value_2
C#/.Net Core Backend Developer (Remote),Gdańsk,PL,net,remote,mid,2022-04-20T07:00:18.852Z,TRUE,TRUE,TRUE,20,25,9000,11000,pln,0,EF Core,3,.NET Core,3,C#,3
Remote Node.js Developer,Wrocław,PL,javascript,remote,mid,2022-04-27T12:25:00.000Z,TRUE,TRUE,TRUE,300,0,9000,15300,pln,0,TypeScript,4,JavaScript,4,Node.js,4
Remote Magento 2 Developer,Wrocław,PL,php,remote,mid,2022-04-25T12:10:00.000Z,TRUE,TRUE,TRUE,300,0,9000,13900,pln,0,PHPUnit,4,Magento 2,4,PHP 7.x,4
PHP Developer,Tychy,PL,php,partly_remote,mid,2022-03-16T15:58:00.000Z,TRUE,FALSE,,8,Oct,9000,10000,pln,0,SQL,3,JS,4,PHP,5
Agile Team Manager,Poznań,PL,pm,partly_remote,senior,2022-10-03T12:00:14.287Z,TRUE,FALSE,FALSE,50,0,9000,14000,pln,0,Multitasking,4,Processes,4,Team Management,4
PROJEKTANT PROCESÓW BIZNESOWYCH,Kraków,PL,javascript,remote,mid,2022-11-12T12:00:13.846Z,TRUE,TRUE,TRUE,100,0,9000,13000,pln,0,JavaScript,2,Git,3,XSLT i XPATH,3
Java Developer,Białystok,PL,java,remote,mid,2022-10-03T13:00:09.913Z,TRUE,TRUE,FALSE,180,0,9000,14000,pln,0,Kubernetes,3,Azure DevOps,3,Java,3
Remote Mid C++ Developer ready to GO!,Warszawa,PL,c,remote,mid,2022-10-03T15:00:09.696Z,TRUE,TRUE,TRUE,250,0,9000,16800,pln,0,API,3,C++,3,MongoDB,4
Backend Developer (Mid/Senior),Rzeszow,PL,php,remote,senior,2022-05-11T06:21:00.000Z,TRUE,TRUE,FALSE,5,15,9000,17000,pln,0,SQL,5,RESTful API,5,PHP,5
Konsultant/Trener BI,Warszawa,PL,data,remote,mid,2022-10-27T15:00:09.765Z,TRUE,TRUE,FALSE,60,0,9000,12000,pln,0,English,3,Polish,5,BI,5
Konsultant BI - Tableau,Gdańsk,PL,data,remote,mid,2022-09-30T13:00:09.854Z,FALSE,TRUE,FALSE,60,0,9000,12000,pln,0,domo,3,Power BI,3,Tableau,3
Trener narzędzi BI,Warszawa,PL,data,remote,mid,2022-09-30T12:00:13.028Z,FALSE,TRUE,FALSE,60,0,9000,12000,pln,0,alteryx,3,Power BI,3,Tableau,3
Trener narzędzi BI - Tableau,Warszawa,PL,data,remote,mid,2022-05-24T12:25:00.000Z,TRUE,TRUE,FALSE,60,0,9000,12000,pln,0,Tableau,3,English,4,BI,4
Konsultant BI - Tableau,Warszawa,PL,data,remote,mid,2022-05-24T12:18:00.000Z,FALSE,TRUE,FALSE,60,0,9000,12000,pln,0,Power BI,4,Tableau,4,English,5
Business Analyst with Russian,Gdańsk,PL,analytics,remote,mid,2022-06-07T07:30:00.000Z,TRUE,TRUE,TRUE,50,0,9000,12000,pln,0,English,4,BPMN,4,UML,4
Project Manager,Rybnik,PL,pm,partly_remote,mid,2022-09-27T12:00:11.759Z,FALSE,FALSE,FALSE,70,0,9000,12000,pln,0,RabbitMQ,1,Kubernetes,1,Docker,1
IT Infrastructure Allrounder,Kraków,PL,support,partly_remote,mid,2022-04-06T13:00:18.024Z,FALSE,FALSE,FALSE,250,0,9000,12000,pln,0,Virtualization,4,SQL Server,4,Network,4
Tester Oprogramowania,Poznań,PL,testing,remote,mid,2022-08-02T08:00:15.405Z,TRUE,TRUE,FALSE,2000,0,9000,11000,pln,0,SQL,2,ISTQB,3,unknown,0
Tester Oprogramowania,Bydgoszcz,PL,testing,remote,mid,2022-05-17T11:55:00.000Z,TRUE,TRUE,FALSE,2000,0,9000,11000,pln,0,ISTQB,3,SQL,3,unknown,0
Tester Oprogramowania,Wrocław,PL,testing,partly_remote,mid,2022-04-26T08:00:21.282Z,TRUE,FALSE,FALSE,2000,0,9000,11000,pln,0,ISTQB,3,SQL,3,unknown,0
PHP Developer,Olsztyn,PL,php,remote,mid,2022-06-23T11:50:00.000Z,TRUE,TRUE,TRUE,10,30,9000,16000,pln,0,PostgreSQL,4,Symfony,4,PHP 7.x,5
PHP Developer,Łódź,PL,php,remote,mid,2022-06-20T12:54:31.323Z,FALSE,TRUE,TRUE,10,30,9000,16000,pln,0,PostgreSQL,4,Symfony,4,PHP 7.x,5
JAVA Developer,Warszawa,PL,java,partly_remote,mid,2022-04-23T10:00:00.000Z,TRUE,FALSE,TRUE,20,0,9000,12000,pln,0,Git,3,Spring,3,Java,3
Python Developer,Warszawa,PL,python,office,mid,2022-03-31T10:44:00.000Z,TRUE,FALSE,,20,0,9000,14000,pln,0,SQLAlchemy,3,REST,3,Python,3
System Engineer / Inżynier Systemowy,Warszawa,PL,admin,office,mid,2022-03-20T16:00:12.086Z,FALSE,FALSE,,20,0,9000,12000,pln,0,IT Security,3,Azure,3,Hyper-V,3
Senior .NET Developer,Bydgoszcz,PL,net,remote,senior,2022-04-25T12:00:19.498Z,TRUE,TRUE,TRUE,80,100,9000,18000,pln,0,PostgreSQL,3,.NET Core,4,C#,4
Java Developer,Bydgoszcz,PL,java,remote,mid,2022-03-18T11:00:25.263Z,TRUE,TRUE,,80,100,9000,18000,pln,0,Git,3,spirng,3,Java,3
C# developer,Wrocław,PL,net,partly_remote,mid,2022-06-30T13:00:00.000Z,TRUE,FALSE,FALSE,40,50,9000,18000,pln,0,Python,1,Go,1,C#,4
React Frontend Dev,Gdańsk,PL,javascript,remote,mid,2022-04-27T12:00:16.787Z,TRUE,TRUE,TRUE,40,50,9000,14000,pln,0,TypeScript,3,JavaScript,3,React,3
React Frontend Dev,Wrocław,PL,javascript,remote,mid,2022-04-27T14:00:12.772Z,TRUE,TRUE,TRUE,40,50,9000,14000,pln,0,TypeScript,3,JavaScript,3,React,3
C# developer,Kraków,PL,net,remote,mid,2022-02-28T14:00:00.000Z,TRUE,TRUE,,40,50,9000,18000,pln,0,Python,1,Go,1,C#,4
Frontend Developer / Full Stack,Białystok,PL,javascript,partly_remote,mid,2022-04-27T13:00:18.164Z,TRUE,FALSE,TRUE,40,50,9000,14000,pln,0,REST,3,Vue.js,3,JS,3
Frontend Developer / Full Stack,Kraków,PL,javascript,partly_remote,mid,2022-04-25T07:00:00.000Z,TRUE,FALSE,TRUE,40,50,9000,14000,pln,0,REST,3,Vue.js,3,JS,3
Frontend Mid Developer,Warszawa,PL,javascript,partly_remote,mid,2022-06-15T13:02:00.000Z,FALSE,FALSE,FALSE,1000,0,9000,11000,pln,0,REST API,3,CSS,3,JavaScript,3
Senior Android Developer,Gdańsk,PL,mobile,remote,mid,2022-02-20T10:00:13.812Z,TRUE,TRUE,,50,70,9000,13000,pln,0,Android,4,Java,4,Polish,4
Software Quality Engineer,Poznań,PL,testing,remote,mid,2022-10-24T12:56:00.000Z,TRUE,TRUE,FALSE,220,0,9000,15500,pln,0,Git,1,Agile/Scrum,2,Web Testing,3
Senior Motion Designer,Warszawa,PL,ux,remote,senior,2022-10-01T10:00:10.853Z,TRUE,TRUE,FALSE,220,0,9000,12500,pln,0,DaVinci Resolve/Cinema 4D,2,Figma,3,Adobe Creative Suite,4
Senior Motion Designer,Poznań,PL,ux,remote,senior,2022-08-09T14:00:11.911Z,TRUE,TRUE,FALSE,200,0,9000,12500,pln,0,DaVinci Resolve/Cinema 4D,2,Figma,3,Adobe Creative Suite,4
Ruby on Rails Developer,Kraków,PL,ruby,partly_remote,mid,2022-05-25T09:26:00.000Z,TRUE,FALSE,TRUE,10,23,9000,18000,pln,0,MySQL,4,Polish,4,Ruby on Rails,4
Ruby on Rails Developer,Gdańsk,PL,ruby,remote,mid,2022-05-25T09:54:00.000Z,TRUE,TRUE,TRUE,10,23,9000,18000,pln,0,MySQL,4,Polish,4,Ruby on Rails,4
Test Consultant,Warszawa,PL,testing,remote,mid,2022-08-10T11:00:12.011Z,TRUE,TRUE,TRUE,350,0,9000,12000,pln,0,C#,3,Git,3,SQL,3
Mid Python Developer,Wrocław,PL,python,remote,mid,2022-04-29T17:43:10.150Z,TRUE,TRUE,TRUE,800,0,9000,17000,pln,0,Cloud,1,Web Frameworks,3,Python 3.x,3
Business Analyst,Wrocław,PL,analytics,remote,senior,2022-04-10T11:00:30.229Z,TRUE,TRUE,TRUE,800,0,9000,18000,pln,0,BPMN,4,UML,4,SQL,4
Mid/Senior Java Software Engineer,Wrocław,PL,java,remote,senior,2022-03-19T12:00:16.056Z,TRUE,TRUE,,800,0,9000,18000,pln,0,Maven,4,REST,4,Java,4
Middle Python Developer,Wrocław,PL,python,remote,mid,2022-02-25T20:00:13.505Z,TRUE,TRUE,,800,0,9000,16000,pln,0,Jenkins,1,Django,1,Python,3
Middle/Senior Java Developer,Warszawa,PL,java,remote,senior,2022-10-23T10:00:10.350Z,TRUE,TRUE,TRUE,1000,0,9000,18000,pln,0,Hibernate,3,Spring,3,Java,4
Middle/Senior Java Developer,Wrocław,PL,java,remote,senior,2022-04-27T11:00:22.766Z,TRUE,TRUE,TRUE,500,0,9000,18000,pln,0,Hibernate,3,Spring,3,Java,4
.NET Fullstack Developer,Kraków,PL,net,remote,mid,2022-04-27T14:00:12.772Z,TRUE,TRUE,FALSE,100,0,9000,15000,pln,0,MS SQL,3,Angular 2+,3,.Net,3
Magento Developer (PHP),Tarnów,PL,php,partly_remote,mid,2022-04-14T16:00:12.870Z,TRUE,FALSE,FALSE,26,50,9000,11000,pln,0,Git,3,SQL,3,PHP,3
Frontend Developer (React),Warszawa,PL,javascript,remote,mid,2022-09-28T07:57:00.000Z,TRUE,TRUE,FALSE,200,0,9000,16000,pln,0,Webpack,3,Redux,3,React,3
Mid iOS Developer | REMOTE,Poznań,PL,mobile,remote,mid,2022-04-09T14:00:00.000Z,TRUE,TRUE,FALSE,70,0,9000,14000,pln,0,iOS,3,XCode,3,Swift,3
Tester/QA,Wrocław,PL,testing,partly_remote,mid,2022-03-14T12:00:25.122Z,TRUE,FALSE,,40,0,9000,16000,pln,0,Postman,3,Test Cases,3,Testing,3
DevOps Engineer,Kraków,PL,devops,remote,mid,2022-04-18T10:00:14.217Z,TRUE,TRUE,FALSE,1000,0,9000,15000,pln,0,CI/CD,2,Kubernetes,3,AWS,3
Product Owner,Poznań,PL,pm,partly_remote,mid,2022-06-03T14:11:19.591Z,TRUE,FALSE,FALSE,20,0,9000,14000,pln,0,Analytical Thinking,4,English,4,JIRA,4
Senior PHP Developer,Sosnowiec,PL,php,remote,senior,2022-10-01T13:00:09.924Z,TRUE,TRUE,TRUE,20,0,9000,18000,pln,0,HTML5 / CSS3,4,MySQL / PostgreSQL,4,PHP7,4
Senior PHP Developer,Sosnowiec,PL,php,partly_remote,senior,2022-04-23T07:00:18.335Z,TRUE,FALSE,FALSE,20,0,9000,18000,pln,0,HTML5 / CSS3,4,MySQL / PostgreSQL,4,PHP7,4
Senior PHP Developer,Sosnowiec,PL,php,partly_remote,senior,2022-04-04T11:00:26.823Z,TRUE,FALSE,FALSE,20,0,9000,16000,pln,0,HTML5 / CSS3,4,MySQL / PostgreSQL,4,PHP7,4
QA Engineer,Wrocław,PL,testing,remote,mid,2022-02-28T13:00:14.510Z,TRUE,TRUE,,50,70,9000,13000,pln,0,Web Application Testing,3,Chrome Developer Tools,3,Manual Testing,3
QA Automation Engineer,Wrocław,PL,testing,remote,mid,2022-04-27T08:00:16.457Z,TRUE,TRUE,FALSE,180,0,9000,12500,pln,0,pytest,3,Selenium WebDriver,3,Python,3
QA Automation Engineer,Gdańsk,PL,testing,remote,mid,2022-04-26T18:00:13.194Z,TRUE,TRUE,FALSE,180,0,9000,12500,pln,0,pytest,3,Selenium WebDriver,3,Python,3
Analityk Biznesowo-Systemowy,Kraków,PL,analytics,partly_remote,senior,2022-08-05T19:39:00.000Z,TRUE,FALSE,FALSE,100,0,9000,11000,pln,0,SQL,3,Problem Solving,4,Business Analysis,4
Delphi Developer,Kraków,PL,other,remote,mid,2022-06-01T13:36:00.000Z,TRUE,TRUE,FALSE,100,0,9000,12000,pln,0,Git,3,SQL,3,Delphi,4
Software Engineer with Java,Gdańsk,PL,support,remote,mid,2022-10-02T15:00:10.190Z,TRUE,TRUE,TRUE,800,0,9000,11500,pln,0,SQL,3,React,3,Java,3
Software Engineer with Java,Gdańsk,PL,java,remote,mid,2022-05-02T12:01:06.227Z,TRUE,TRUE,TRUE,700,0,9000,11500,pln,0,SQL,3,React,3,Java,3
Senior Software Quality Engineer,Gdańsk,PL,testing,remote,senior,2022-04-28T12:35:00.000Z,TRUE,TRUE,TRUE,700,0,9000,12000,pln,0,Jenkins,3,SQL,3,Azure DevOps,3
Business Analyst,Wrocław,PL,analytics,remote,mid,2022-04-26T13:00:17.042Z,TRUE,TRUE,TRUE,700,0,9000,14000,pln,0,BPMN,1,MIRO,3,unknown,0
Power BI Developer / Senior Data Analyst,Wrocław,PL,data,remote,senior,2022-04-23T12:00:23.587Z,TRUE,TRUE,TRUE,700,0,9000,13000,pln,0,Analytical Thinking,3,SQL,4,Analysing Data,4
UX Specialist,Gdańsk,PL,ux,remote,mid,2022-04-19T12:00:25.772Z,TRUE,TRUE,TRUE,700,0,9000,13000,pln,0,Polish,4,English,4,Communication Skills,5
Rapid Application Developer,Gdańsk,PL,javascript,remote,mid,2022-03-18T12:00:19.751Z,TRUE,TRUE,,700,0,9000,12000,pln,0,CSS,3,HTML,3,Data modeling,3
Test Automation Engineer,Warszawa,PL,testing,remote,mid,2022-07-12T10:29:00.000Z,TRUE,TRUE,FALSE,400,0,9000,13000,pln,0,JavaScript,1,Selenium,3,Java,3
Full-stack Java Developer,Warszawa,PL,java,remote,mid,2022-04-25T09:00:25.579Z,TRUE,TRUE,TRUE,400,0,9000,13500,pln,0,Hibernate,3,Spring,3,Java,3
Full-stack Java Developer,Lublin,PL,java,remote,mid,2022-04-23T09:00:31.588Z,TRUE,TRUE,TRUE,400,0,9000,13500,pln,0,Hibernate,3,Spring,3,Java,3
Front-end Developer,Katowice,PL,javascript,remote,mid,2022-03-12T15:00:19.636Z,TRUE,TRUE,,400,0,9000,13500,pln,0,HTML,3,TypeScript,3,Angular,3
Mid Frontend Developer (Angular/React),Gliwice,PL,java,partly_remote,mid,2022-11-09T08:35:00.000Z,FALSE,FALSE,FALSE,10000,0,9000,16000,pln,0,TypeScript,3,JavaScript,3,English,3
Fullstack Java Developer (IoT),Wrocław,PL,java,partly_remote,mid,2022-11-09T08:28:00.000Z,FALSE,FALSE,FALSE,10000,0,9000,16000,pln,0,Angular,3,React,3,Java,3
Java Developer/Test Analyst,Gliwice,PL,java,partly_remote,mid,2022-11-09T08:26:00.000Z,FALSE,FALSE,FALSE,10000,0,9000,16000,pln,0,Test Automation,3,Agile,3,Communication Skills,4
Java Developer,Wrocław,PL,java,partly_remote,mid,2022-11-09T08:33:00.000Z,FALSE,FALSE,FALSE,10000,0,9000,16000,pln,0,Relational Databases,3,Java,3,English,3
Full Stack Web Developer,Wrocław,PL,data,partly_remote,mid,2022-10-28T10:25:00.000Z,FALSE,FALSE,FALSE,10000,0,9000,16000,pln,0,Vue.js,3,React,3,Angular,3
Cloud Consultant,Gliwice,PL,data,partly_remote,mid,2022-10-28T10:20:00.000Z,FALSE,FALSE,FALSE,10000,0,9000,16000,pln,0,SAP,3,Azure,3,AWS,3
Linux System Administrator,Wrocław,PL,admin,partly_remote,mid,2022-10-28T10:17:00.000Z,FALSE,FALSE,FALSE,10000,0,9000,16000,pln,0,DevOps,3,SLES,3,Linux,3
Java Developer,Gliwice,PL,java,partly_remote,mid,2022-10-28T10:16:00.000Z,FALSE,FALSE,FALSE,10000,0,9000,16000,pln,0,Git,3,Java,3,English,3
Full Stack Developer,Wrocław,PL,javascript,partly_remote,mid,2022-10-28T09:28:00.000Z,FALSE,FALSE,FALSE,10000,0,9000,16000,pln,0,English,3,TypeScript,3,JavaScript,3
QA Automation Tester,Wrocław,PL,testing,remote,mid,2022-10-02T13:00:10.095Z,FALSE,TRUE,FALSE,10000,0,9000,16000,pln,0,Agile,3,Testing,3,English,4
QA Manual Tester,Gliwice,PL,testing,remote,mid,2022-10-02T13:00:10.095Z,FALSE,TRUE,FALSE,10000,0,9000,16000,pln,0,REST API,3,Testing,3,English,4
JAVA FULL STACK DEVELOPER,Gliwice,PL,java,partly_remote,mid,2022-10-02T08:00:15.857Z,FALSE,FALSE,FALSE,10000,0,9000,16000,pln,0,React,3,Angular,3,English,4
QA ENGINEER,Gliwice,PL,testing,partly_remote,mid,2022-10-02T08:00:15.857Z,FALSE,FALSE,FALSE,10000,0,9000,13000,pln,0,Scrum,3,Agile,3,English,4
Remote Senior PHP Developer,Katowice,PL,php,remote,senior,2022-09-30T13:00:09.854Z,TRUE,TRUE,FALSE,180,200,9000,16000,pln,0,Docker,4,Git,4,PHP 7.4,4
Remote Senior PHP Developer,Gdańsk,PL,php,remote,senior,2022-04-28T13:24:00.000Z,TRUE,TRUE,FALSE,180,200,9000,16000,pln,0,REST API,4,Docker,4,Git,4
Remote Senior PHP Developer,Warszawa,PL,php,remote,senior,2022-04-21T13:00:00.000Z,TRUE,TRUE,FALSE,180,200,9000,16000,pln,0,REST API,4,Docker,4,Git,4
Remote Senior PHP Developer,Kraków,PL,php,remote,senior,2022-04-21T13:00:14.664Z,TRUE,TRUE,FALSE,180,200,9000,16000,pln,0,Docker,4,Git,4,PHP 7.4,4
PHP Developer,Szczecin,PL,php,remote,senior,2022-04-04T15:00:14.197Z,TRUE,TRUE,FALSE,180,200,9000,16000,pln,0,Docker,4,Git,4,PHP 7.4,4
Angular Developer,Wrocław,PL,javascript,remote,senior,2022-04-03T17:00:14.175Z,TRUE,TRUE,FALSE,300,0,9000,14700,pln,0,CSS,3,HTML,3,Angular,4
Administrator Systemów,Katowice,PL,admin,remote,mid,2022-04-23T10:00:00.000Z,FALSE,TRUE,FALSE,60,0,9000,14000,pln,0,AWS,3,GitLab,3,Git,3
Java Developer,Bydgoszcz,PL,java,remote,mid,2022-07-07T12:36:00.000Z,TRUE,TRUE,TRUE,200,0,9000,16000,pln,0,JPA,3,Hibernate,3,Spring,3
Regular Frontend Developer (React),Poznań,PL,javascript,remote,mid,2022-04-26T09:29:00.000Z,TRUE,TRUE,TRUE,150,0,9000,12500,pln,0,Redux,3,React,3,JavaScript,3
Unity SDK Developer,Gdańsk,PL,game,remote,mid,2022-05-27T13:36:51.280Z,TRUE,TRUE,FALSE,250,0,9000,14000,pln,0,.Net,2,C#,4,Unity,4
Remote PHP Developer (Mid/Senior),Bydgoszcz,PL,php,remote,mid,2022-11-13T15:00:10.183Z,TRUE,TRUE,FALSE,100,0,9000,15000,pln,0,REST,3,SOLID Principles,4,PHP 7.4,4
Remote Frontend Developer Vue.js,Warszawa,PL,javascript,remote,mid,2022-04-19T16:00:14.348Z,TRUE,TRUE,TRUE,300,0,9000,15300,pln,0,ReactJS,2,Vue.js,3,English,4
.NET Software Engineer,Poland,PL,net,partly_remote,mid,2022-07-29T11:38:00.000Z,FALSE,FALSE,TRUE,4000,0,9000,15000,pln,0,.Net,4,unknown,0,unknown,0
Mobile Test Automation Engineer,Poland,PL,testing,partly_remote,mid,2022-07-29T10:48:00.000Z,TRUE,FALSE,TRUE,4000,0,9000,15000,pln,0,Testing,3,Test Automation,3,unknown,0
Software Test Automation Engineer (Java),Poland,PL,testing,partly_remote,mid,2022-07-29T10:07:00.000Z,TRUE,FALSE,TRUE,4000,0,9000,15000,pln,0,Java,4,unknown,0,unknown,0
Software Test Automation Engineer (Java),Poland,PL,testing,partly_remote,mid,2022-06-24T14:30:29.238Z,TRUE,FALSE,TRUE,4000,0,9000,15000,pln,0,Testing,3,Java,3,Test Automation,3
Programista Frontend,Bielsko-Biała,PL,javascript,remote,mid,2022-04-13T08:00:21.118Z,TRUE,TRUE,FALSE,600,0,9000,15000,pln,0,CSS,3,HTML,3,Angular,4
Data Developer,Warszawa,PL,data,remote,mid,2022-08-01T09:00:13.534Z,TRUE,TRUE,FALSE,90,0,9000,13500,pln,0,Powershell/Bash/Perl,3,ETL,3,SQL,4
ETL Developer,Warszawa,PL,data,remote,mid,2022-05-17T10:56:00.000Z,TRUE,TRUE,FALSE,90,0,9000,12500,pln,0,Powershell/Bash/Perl,3,ETL,3,SQL,4
Snowflake Engineer/Developer,Warszawa,PL,data,remote,mid,2022-04-08T16:00:13.250Z,TRUE,TRUE,FALSE,90,0,9000,15000,pln,0,Azure/AWS/GCP,3,ETL,3,SQL,4
Data Engineer (Python + SQL),Warszawa,PL,data,remote,mid,2022-04-08T08:00:20.491Z,TRUE,TRUE,FALSE,90,0,9000,14000,pln,0,Linux,1,SQL,3,Python,3
Analityk Biznesowo-Systemowy,Warszawa,PL,analytics,remote,senior,2022-09-29T08:00:15.082Z,TRUE,TRUE,FALSE,100,0,9000,11000,pln,0,SQL,3,Problem Solving,4,Business Analysis,4
Full-stack Java Developer (Mid/Senior),Katowice,PL,java,partly_remote,mid,2022-06-14T12:53:00.000Z,FALSE,FALSE,FALSE,1000,0,9000,17000,pln,0,Docker,4,Kubernetes,4,Java,4
Back-end Java Developer (Mid/Senior),Katowice,PL,java,partly_remote,mid,2022-06-14T12:47:00.000Z,FALSE,FALSE,FALSE,1000,0,9000,17000,pln,0,Docker,3,Kubernetes,3,Java,3
Service Designer / UX Researcher,Warszawa,PL,ux,remote,mid,2022-08-01T13:00:10.127Z,TRUE,TRUE,FALSE,200,0,9000,12000,pln,0,empathy,4,future-thinking,4,Research,4
Full-stack Developer (Java + JavaScript),Wrocław,PL,java,remote,mid,2022-06-13T13:01:00.000Z,TRUE,TRUE,FALSE,60,0,9000,17000,pln,0,JavaScript (jQuery),3,CSS,3,JavaScript,3
Full-stack Developer (Java + JavaScript),Wrocław,PL,javascript,partly_remote,mid,2022-05-31T15:41:00.000Z,TRUE,FALSE,FALSE,60,0,9000,17000,pln,0,JavaScript (jQuery),4,CSS,4,JavaScript,4
Mid .NET Developer - Backend/Fullstack,Kraków,PL,net,partly_remote,mid,2022-08-09T10:00:10.313Z,TRUE,FALSE,FALSE,90,0,9000,15000,pln,0,Git,3,C#,3,.NET Core,3
Full-Stack .NET Developer,Kraków,PL,net,partly_remote,mid,2022-06-30T12:57:00.000Z,TRUE,FALSE,TRUE,90,0,9000,15000,pln,0,Git,3,.NET Core,3,.NET C#,3
.NET Developer,Katowice,PL,net,partly_remote,mid,2022-06-13T12:56:00.000Z,TRUE,FALSE,FALSE,90,0,9000,15000,pln,0,Git,3,.NET Core,3,.NET C#,3
.NET Developer,Katowice,PL,net,partly_remote,mid,2022-05-12T07:49:21.687Z,TRUE,FALSE,TRUE,90,0,9000,15000,pln,0,Git,3,.NET Core,3,.NET C#,4
Full-Stack .NET Developer,Katowice,PL,net,partly_remote,mid,2022-05-12T08:00:52.312Z,TRUE,FALSE,TRUE,90,0,9000,15000,pln,0,Git,3,.NET Core,3,.NET C#,4
.NET Developer,Kraków,PL,net,partly_remote,mid,2022-04-23T07:00:18.335Z,TRUE,FALSE,FALSE,90,0,9000,15000,pln,0,Git,3,.NET Core,3,.NET C#,4
IT Project Manager,Kraków,PL,pm,partly_remote,mid,2022-03-29T15:00:13.092Z,TRUE,FALSE,,90,0,9000,14000,pln,0,Kanban,3,Scrum,3,unknown,0
Backend Developer (PHP),Gliwice,PL,php,remote,mid,2022-03-05T14:00:14.068Z,TRUE,TRUE,,300,0,9000,11000,pln,0,BDD,3,TDD,3,PHP,3
Junior Java Developer,Kraków,PL,java,remote,junior,2022-10-02T11:00:11.346Z,TRUE,TRUE,FALSE,800,900,9000,12000,pln,0,Oracle DB,2,Spring Boot,2,Java 15/17,2
Junior Java Developer,Warszawa,PL,java,remote,junior,2022-05-20T08:08:00.000Z,TRUE,TRUE,FALSE,800,900,9000,12000,pln,0,Oracle DB,2,Spring Boot,2,Java 15/17,2
UX/UI Designer,Wrocław,PL,ux,partly_remote,mid,2022-07-29T12:00:13.872Z,TRUE,FALSE,TRUE,80,0,9000,11000,pln,0,HTML,1,Sketch,3,Zeplin,3
Java Developer,Kraków,PL,java,remote,mid,2022-04-26T08:00:21.282Z,TRUE,TRUE,FALSE,50,0,9000,13000,pln,0,Git,3,Spring,3,Java,3
Java Developer,Warszawa,PL,java,remote,mid,2022-04-25T08:00:24.723Z,TRUE,TRUE,FALSE,50,0,9000,13000,pln,0,Git,3,Spring,3,Java,3
Frontend Developer,Kraków,PL,javascript,remote,mid,2022-04-08T08:00:20.491Z,TRUE,TRUE,FALSE,50,0,9000,13000,pln,0,React,4,HTML,5,CSS,5
C++ Developer,Wrocław,PL,c,partly_remote,mid,2022-10-24T07:32:00.000Z,TRUE,FALSE,TRUE,250,0,9000,14000,pln,0,Java,1,Linux,3,C++,3
Developer C++,Warszawa,PL,c,remote,mid,2022-06-17T12:14:00.000Z,FALSE,TRUE,TRUE,200,0,9000,14000,pln,0,Analyse,3,Java,4,C++,4
QA Engineer for Linux/ Android,Wrocław,PL,testing,remote,mid,2022-05-30T07:12:00.000Z,TRUE,TRUE,TRUE,200,0,9000,13000,pln,0,Linux,2,Testing,2,English,3
QA Engineer for Linux/ Android,Warszawa,PL,testing,partly_remote,mid,2022-04-11T17:00:17.562Z,TRUE,FALSE,TRUE,200,0,9000,12000,pln,0,Linux,2,Testing,2,English,3
DevOps Engineer with Python,Wrocław,PL,devops,remote,mid,2022-03-04T14:00:00.000Z,TRUE,TRUE,,200,0,9000,15000,pln,0,Kubernetes,3,Docker,3,AWS,3
UX/UI Designer,Gdańsk,PL,ux,partly_remote,mid,2022-04-07T08:00:27.577Z,FALSE,FALSE,FALSE,20,0,9000,14000,pln,0,Figma,3,unknown,0,unknown,0
Tester Automatyzujący,Wrocław,PL,testing,remote,mid,2022-03-11T12:00:00.000Z,TRUE,TRUE,,500,0,9000,10000,pln,0,REST Assured,3,Gherkin,3,Selenium,3
Technical Project Manager,Łódź,PL,pm,remote,mid,2022-08-01T10:03:00.000Z,TRUE,TRUE,TRUE,50,0,9000,11500,pln,0,AR,3,Mobile Apps,4,web,4
Software Developer (.NET Full Stack),Szczecin,PL,net,remote,junior,2022-10-27T14:00:10.441Z,FALSE,TRUE,FALSE,5338,0,9000,14000,pln,0,Azure,2,.NET Core,2,C#,2
Administrator ds. aplikacji,Gdańsk,PL,admin,remote,junior,2022-10-27T11:18:00.000Z,TRUE,TRUE,FALSE,300,0,9000,9000,pln,0,Komunikatywność,2,Linux,2,Windows Server,2
Node.js Backend Developer (100% remote),Rzeszów,PL,javascript,remote,mid,2022-04-26T10:00:21.809Z,TRUE,TRUE,FALSE,800,0,9000,17000,pln,0,TypeScript,3,Node.js,4,JavaScript,4
Node.js backend developer (100% remote),Wrocław,PL,javascript,remote,mid,2022-04-25T07:31:00.000Z,TRUE,TRUE,FALSE,800,0,9000,17000,pln,0,AWS,3,TypeScript,3,Node.js,4
Java Full-Stack Developer (100% remote),Wrocław,PL,java,remote,mid,2022-04-24T08:00:20.380Z,TRUE,TRUE,FALSE,800,0,9000,17000,pln,0,Spring Framework,4,JavaScript,4,Java 8+/11,4
Java Developer (100% remote),Rzeszów,PL,java,remote,mid,2022-04-24T06:00:17.420Z,TRUE,TRUE,FALSE,800,0,9000,17000,pln,0,Spring Boot,4,Spring Framework,4,Java 8+,4
Java Developer (100% remote),Gdańsk,PL,java,remote,mid,2022-04-27T06:00:26.027Z,TRUE,TRUE,FALSE,800,0,9000,17000,pln,0,Spring Boot,4,Spring Framework,4,Java 8+,4
